OID_	IDENT	NAME	UPPER_DESC	UPPER_VAL	UPPER_UOM	UPPER_CODE	LOWER_DESC	LOWER_VAL	LOWER_UOM	LOWER_CODE	TYPE_CODE	LOCAL_TYPE	CLASS	MIL_CODE	COMM_NAME	LEVEL	SECTOR	ONSHORE	EXCLUSION	WKHR_CODE	WKHR_RMK	DST	GMTOFFSET	SHAPE_Leng	SHAPE_Area	AirCheck
736	BKH	BARKING SANDS CLASS D	TI	2500	FT	MSL	 	0	FT	SFC	CLASS	CLASS_D	D	CIV	 	L	 	1	0	NOTAM	Legal description references NOTAM	 	 	0.503379315	0.017647201	Fail
737	BTL	BATTLE CREEK CLASS D	TI	3500	FT	MSL	 	0	FT	SFC	CLASS	CLASS_D	D	CIV	 	L	 	1	0	NOTAM	Legal description references NOTAM	 	 	0.556265812	0.023822159	Fail
738	HSA	BAY ST. LOUIS CLASS D	TI	2500	FT	MSL	 	0	FT	SFC	CLASS	CLASS_D	D	CIV	 	L	 	1	0	NOTAM	Legal description references NOTAM	 	 	0.534003902	0.016966449	Fail
739	MHT	MANCHESTER CLASS C	TI	4300	FT	MSL	 	1500	FT	MSL	CLASS	CLASS_C	C	CIV	 	L	 	1	0	H24	 	 	 	0.442775525	0.009446157	Pass
740	MHT	MANCHESTER CLASS C	TI	4300	FT	MSL	 	2500	FT	MSL	CLASS	CLASS_C	C	CIV	 	L	 	1	0	H24	 	 	 	0.878482932	0.034315397	Pass
741	ROA	ROANOKE REGIONAL/WOODRUM FLD CLASS C	TI	5200	FT	MSL	 	0	FT	SFC	CLASS	CLASS_C	C	CIV	 	L	 	1	0	NOTAM	Legal description references NOTAM	 	 	0.592188916	0.027383744	Fail
742	ROA	ROANOKE REGIONAL/WOODRUM FLD CLASS C	TI	5200	FT	MSL	 	3800	FT	MSL	CLASS	CLASS_C	C	CIV	 	L	 	1	0	NOTAM	Legal description references NOTAM	 	 	0.671385513	0.022864649	Pass
743	TUL	TULSA INTERNATIONAL AIRPORT CLASS C	TI	4700	FT	MSL	 	0	FT	SFC	CLASS	CLASS_C	C	CIV	 	L	 	1	0	H24	 	 	 	0.603633014	0.026422956	Fail
744	TUL	TULSA INTERNATIONAL AIRPORT CLASS C	TI	4700	FT	MSL	 	2300	FT	MSL	CLASS	CLASS_C	C	CIV	 	L	 	1	0	H24	 	 	 	1.174465548	0.107970871	Pass
745	CYVR	VANCOUVER CLASS C	TI	12500	FT	MSL	 	2500	FT	MSL	CLASS	CLASS_C	C	CIV	 	L	 	1	0	H24	 	 	 	1.637538259	0.060922659	Pass
746	NBC	BEAUFORT CLASS D	TI	2500	FT	MSL	 	0	FT	SFC	CLASS	CLASS_D	D	CIV	 	L	 	1	0	NOTAM	Legal description references NOTAM	 	 	0.64966734	0.032136746	Fail
747	BPT	BEAUMONT CLASS D	TI	2500	FT	MSL	 	0	FT	SFC	CLASS	CLASS_D	D	CIV	 	L	 	1	0	NOTAM	Legal description references NOTAM	 	 	0.564451456	0.025171942	Fail
748	BVI	BEAVER FALLS CLASS D	TI	3800	FT	MSL	 	0	FT	SFC	CLASS	CLASS_D	D	CIV	 	L	 	1	0	NOTAM	Legal description references NOTAM	 	 	0.475290948	0.017479294	Fail
749	MHT	MANCHESTER CLASS C	TI	4300	FT	MSL	 	2000	FT	MSL	CLASS	CLASS_C	C	CIV	 	L	 	1	0	H24	 	 	 	0.438892168	0.010117585	Pass
750	MHT	MANCHESTER CLASS C	TI	4300	FT	MSL	 	2500	FT	MSL	CLASS	CLASS_C	C	CIV	 	L	 	1	0	H24	 	 	 	0.900685384	0.035245825	Pass
751	OAK	METROPOLITAN OAKLAND AIRPORT CLASS C	TI	4000	FT	MSL	 	0	FT	SFC	CLASS	CLASS_C	C	CIV	 	L	 	1	0	H24	 	 	 	0.593394768	0.023213709	Fail
752	OAK	METROPOLITAN OAKLAND AIRPORT CLASS C	TI	4000	FT	MSL	 	1500	FT	MSL	CLASS	CLASS_C	C	CIV	 	L	 	1	0	H24	 	 	 	0.580763166	0.016720499	Pass
753	OAK	METROPOLITAN OAKLAND AIRPORT CLASS C	TI	4000	FT	MSL	 	1500	FT	MSL	CLASS	CLASS_C	C	CIV	 	L	 	1	0	H24	 	 	 	0.558756763	0.014836233	Pass
754	ROA	ROANOKE REGIONAL/WOODRUM FLD CLASS C	TI	5200	FT	MSL	 	3400	FT	MSL	CLASS	CLASS_C	C	CIV	 	L	 	1	0	NOTAM	Legal description references NOTAM	 	 	1.005806681	0.036144713	Pass
755	ROC	GREATER ROCHESTER INTL AIRPORT CLASS C	TI	4600	FT	MSL	 	0	FT	SFC	CLASS	CLASS_C	C	CIV	 	L	 	1	0	H24	 	 	 	0.622998202	0.029792485	Fail
756	NUW	WHIDBEY ISLAND NAS CLASS C	TI	4000	FT	MSL	 	0	FT	SFC	CLASS	CLASS_C	C	CIV	 	L	 	1	0	NOTAM	Legal description references NOTAM	 	 	0.660675651	0.03268364	Fail
757	NUW	WHIDBEY ISLAND NAS CLASS C	TI	4000	FT	MSL	 	1300	FT	MSL	CLASS	CLASS_C	C	CIV	 	L	 	1	0	NOTAM	Legal description references NOTAM	 	 	1.776155688	0.080392536	Pass
758	NUW	WHIDBEY ISLAND NAS CLASS C	TI	4000	FT	MSL	 	2000	FT	MSL	CLASS	CLASS_C	C	CIV	 	L	 	1	0	NOTAM	Legal description references NOTAM	 	 	0.600976329	0.017742901	Pass
759	BED	BEDFORD CLASS D	TI	2600	FT	MSL	 	0	FT	SFC	CLASS	CLASS_D	D	CIV	 	L	 	1	0	NOTAM	Legal description references NOTAM	 	 	0.581904809	0.026053747	Fail
760	BLV	BELLEVILLE CLASS D	TI	3000	FT	MSL	 	0	FT	SFC	CLASS	CLASS_D	D	CIV	 	L	 	1	0	NOTAM	Legal description references NOTAM	 	 	0.585949119	0.026732031	Fail
761	MAF	MIDLAND INTERNATIONAL AIRPORT CLASS C	TI	6900	FT	MSL	 	0	FT	SFC	CLASS	CLASS_C	C	CIV	 	L	 	1	0	NOTAM	Legal description references NOTAM	 	 	0.570915816	0.025691604	Fail
762	MAF	MIDLAND INTERNATIONAL AIRPORT CLASS C	TI	6900	FT	MSL	 	4400	FT	MSL	CLASS	CLASS_C	C	CIV	 	L	 	1	0	NOTAM	Legal description references NOTAM	 	 	1.031281781	0.038574365	Pass
763	MAF	MIDLAND INTERNATIONAL AIRPORT CLASS C	TI	6900	FT	MSL	 	4600	FT	MSL	CLASS	CLASS_C	C	CIV	 	L	 	1	0	NOTAM	Legal description references NOTAM	 	 	0.504804564	0.014961604	Pass
764	ROC	GREATER ROCHESTER INTL AIRPORT CLASS C	TI	4600	FT	MSL	 	2100	FT	MSL	CLASS	CLASS_C	C	CIV	 	L	 	1	0	H24	 	 	 	1.246015462	0.119176999	Pass
765	SMF	SACRAMENTO INTL AIRPORT CLASS C	TI	4100	FT	MSL	 	0	FT	SFC	CLASS	CLASS_C	C	CIV	 	L	 	1	0	H24	 	 	 	0.669796612	0.020291119	Fail
766	SMF	SACRAMENTO INTL AIRPORT CLASS C	TI	4100	FT	MSL	 	1600	FT	MSL	CLASS	CLASS_C	C	CIV	 	L	 	1	0	H24	 	 	 	1.197294169	0.111573666	Pass
767	SAT	SAN ANTONIO AIRPORT CLASS C	TI	4800	FT	MSL	 	0	FT	SFC	CLASS	CLASS_C	C	CIV	 	L	 	1	0	H24	 	 	 	0.563181477	0.025069525	Fail
768	ICT	WICHITA MID-CONTINENT AIRPORT CLASS C	TI	5300	FT	MSL	 	0	FT	SFC	CLASS	CLASS_C	C	CIV	 	L	 	1	0	H24	 	 	 	0.593675184	0.027501017	Fail
769	ICT	WICHITA MID-CONTINENT AIRPORT CLASS C	TI	5300	FT	MSL	 	2700	FT	MSL	CLASS	CLASS_C	C	CIV	 	L	 	1	0	H24	 	 	 	1.187368286	0.110010558	Pass
770	OKC	"WILL ROGERS WORLD AIRPORT, OKLAHOMA CITY CLASS C"	TI	5300	FT	MSL	 	0	FT	SFC	CLASS	CLASS_C	C	CIV	 	L	 	1	0	H24	 	 	 	0.602128937	0.024234287	Fail
771	BLI	BELLINGHAM CLASS D	TI	2700	FT	MSL	 	0	FT	SFC	CLASS	CLASS_D	D	CIV	 	L	 	1	0	NOTAM	Legal description references NOTAM	 	 	0.544800315	0.02216578	Fail
772	BET	BETHEL CLASS D	TI	2600	FT	MSL	 	0	FT	SFC	CLASS	CLASS_D	D	CIV	 	L	 	1	0	NOTAM	Legal description references NOTAM	 	 	0.720265861	0.029155977	Fail
773	BET	BETHEL CLASS D	TI	2600	FT	MSL	 	1100	FT	MSL	CLASS	CLASS_D	D	CIV	 	L	 	1	0	NOTAM	Legal description references NOTAM	 	 	0.102200831	0.000677111	Pass
774	MAF	MIDLAND INTERNATIONAL AIRPORT CLASS C	TI	6900	FT	MSL	 	4200	FT	MSL	CLASS	CLASS_C	C	CIV	 	L	 	1	0	NOTAM	Legal description references NOTAM	 	 	0.721052085	0.023573977	Pass
775	NDZ	MILTON NAS WHITING FIELD CLASS C	TI	4200	FT	MSL	 	0	FT	SFC	CLASS	CLASS_C	C	CIV	 	L	 	1	0	NOTAM	Legal description references NOTAM	 	 	0.594675603	0.024724027	Fail
776	NDZ	MILTON NAS WHITING FIELD CLASS C	TI	4200	FT	MSL	 	1400	FT	MSL	CLASS	CLASS_C	C	CIV	 	L	 	1	0	NOTAM	Legal description references NOTAM	 	 	1.155019742	0.088484691	Pass
777	SAT	SAN ANTONIO AIRPORT CLASS C	TI	4800	FT	MSL	 	2200	FT	MSL	CLASS	CLASS_C	C	CIV	 	L	 	1	0	H24	 	 	 	0.606824583	0.018825925	Pass
778	SAT	SAN ANTONIO AIRPORT CLASS C	TI	4800	FT	MSL	 	2000	FT	MSL	CLASS	CLASS_C	C	CIV	 	L	 	1	0	H24	 	 	 	1.440927967	0.056385347	Pass
779	SJC	SAN JOSE AIRPORT CLASS C	TI	4000	FT	MSL	 	0	FT	SFC	CLASS	CLASS_C	C	CIV	 	L	 	1	0	NOTAM	 	 	 	0.588353165	0.024612537	Fail
780	SJC	SAN JOSE AIRPORT CLASS C	TI	4000	FT	MSL	 	1500	FT	MSL	CLASS	CLASS_C	C	CIV	 	L	 	1	0	NOTAM	 	 	 	0.364790707	0.008156304	Pass
781	OKC	"WILL ROGERS WORLD AIRPORT, OKLAHOMA CITY CLASS C"	TI	5300	FT	MSL	 	3000	FT	MSL	CLASS	CLASS_C	C	CIV	 	L	 	1	0	H24	 	 	 	0.214584484	0.0017866	Pass
782	OKC	"WILL ROGERS WORLD AIRPORT, OKLAHOMA CITY CLASS C"	TI	5300	FT	MSL	 	2500	FT	MSL	CLASS	CLASS_C	C	CIV	 	L	 	1	0	H24	 	 	 	1.077247464	0.075833736	Pass
783	OKC	"WILL ROGERS WORLD AIRPORT, OKLAHOMA CITY CLASS C"	TI	5300	FT	MSL	 	3000	FT	MSL	CLASS	CLASS_C	C	CIV	 	L	 	1	0	H24	 	 	 	0.811053441	0.021810275	Pass
784	BVY	BEVERLY CLASS D	TI	2600	FT	MSL	 	0	FT	SFC	CLASS	CLASS_D	D	CIV	 	L	 	1	0	NOTAM	Legal description references NOTAM	 	 	0.50817698	0.019861513	Fail
785	BIX	BILOXI CLASS D	TI	2500	FT	MSL	 	0	FT	SFC	CLASS	CLASS_D	D	CIV	 	L	 	1	0	NOTAM	Legal description references NOTAM	 	 	0.473914572	0.017667367	Fail
786	BGM	BINGHAMTON CLASS D	TI	4100	FT	MSL	 	0	FT	SFC	CLASS	CLASS_D	D	CIV	 	L	 	1	0	NOTAM	Legal description references NOTAM	 	 	0.543394068	0.022740219	Fail
787	BIS	BISMARCK CLASS D	TI	4200	FT	MSL	 	0	FT	SFC	CLASS	CLASS_D	D	CIV	 	L	 	1	0	NOTAM	Legal description references NOTAM	 	 	0.622184956	0.029237885	Fail
788	MKE	"MILWAUKEE, GENERAL MITCHELL INTERNATIONAL AIRPORT CLASS C"	TI	4700	FT	MSL	 	0	FT	SFC	CLASS	CLASS_C	C	CIV	 	L	 	1	0	H24	 	 	 	0.621936366	0.029710195	Fail
789	MKE	"MILWAUKEE, GENERAL MITCHELL INTERNATIONAL AIRPORT CLASS C"	TI	4700	FT	MSL	 	1900	FT	MSL	CLASS	CLASS_C	C	CIV	 	L	 	1	0	H24	 	 	 	0.966944699	0.036409244	Pass
790	SJC	SAN JOSE AIRPORT CLASS C	TI	4000	FT	MSL	 	1500	FT	MSL	CLASS	CLASS_C	C	CIV	 	L	 	1	0	NOTAM	 	 	 	0.528358555	0.011057335	Pass
791	SJC	SAN JOSE AIRPORT CLASS C	TI	4000	FT	MSL	 	2500	FT	MSL	CLASS	CLASS_C	C	CIV	 	L	 	1	0	NOTAM	 	 	 	0.756447238	0.013423579	Pass
792	SJC	SAN JOSE AIRPORT CLASS C	TI	6000	FT	MSL	 	3000	FT	MSL	CLASS	CLASS_C	C	CIV	 	L	 	1	0	NOTAM	 	 	 	0.349392936	0.007242741	Pass
793	BDL	WINDSOR LOCKS CLASS C	TI	4200	FT	MSL	 	0	FT	SFC	CLASS	CLASS_C	C	CIV	 	L	 	1	0	H24	 	 	 	0.706667154	0.027256613	Fail
794	BDL	WINDSOR LOCKS CLASS C	TI	4200	FT	MSL	 	2100	FT	MSL	CLASS	CLASS_C	C	CIV	 	L	 	1	0	H24	 	 	 	1.231858036	0.116978852	Pass
795	CYXX	ABBOTSFORD CLASS D	TI	2500	FT	MSL	 	0	FT	SFC	CLASS	CLASS_D	D	CIV	 	L	 	1	0	H24	 	 	 	0.637749229	0.009693993	Fail
796	CYXX	ABBOTSFORD CLASS D	TI	2500	FT	MSL	 	1500	FT	MSL	CLASS	CLASS_D	D	CIV	 	L	 	1	0	H24	 	 	 	0.500571841	0.007411758	Pass
797	APG	ABERDEEN CLASS D	TI	2600	FT	MSL	 	0	FT	SFC	CLASS	CLASS_D	D	CIV	 	L	 	1	0	NOTAM	Legal description references NOTAM	 	 	0.530173108	0.021832057	Fail
798	BMI	BLOOMINGTON CLASS D	TI	3400	FT	MSL	 	0	FT	SFC	CLASS	CLASS_D	D	CIV	 	L	 	1	0	NOTAM	Legal description references NOTAM	 	 	0.850894378	0.056073838	Fail
799	BMG	BLOOMINGTON CLASS D	TI	3300	FT	MSL	 	0	FT	SFC	CLASS	CLASS_D	D	CIV	 	L	 	1	0	NOTAM	Legal description references NOTAM	 	 	0.51673157	0.020756979	Fail
800	MKE	"MILWAUKEE, GENERAL MITCHELL INTERNATIONAL AIRPORT CLASS C"	TI	4700	FT	MSL	 	2200	FT	MSL	CLASS	CLASS_C	C	CIV	 	L	 	1	0	H24	 	 	 	1.296407155	0.052693869	Pass
801	MOB	MOBILE REGIONAL AIRPORT CLASS C	TI	4200	FT	MSL	 	0	FT	SFC	CLASS	CLASS_C	C	CIV	 	L	 	1	0	NOTAM	Legal description references NOTAM	 	 	0.566775894	0.025359115	Fail
802	MOB	MOBILE REGIONAL AIRPORT CLASS C	TI	4200	FT	MSL	 	1500	FT	MSL	CLASS	CLASS_C	C	CIV	 	L	 	1	0	NOTAM	Legal description references NOTAM	 	 	1.133568702	0.101442427	Pass
803	MLI	MOLINE CLASS C	TI	4600	FT	MSL	 	0	FT	SFC	CLASS	CLASS_C	C	CIV	 	L	 	1	0	NOTAM	Legal description references NOTAM	 	 	0.613109783	0.029024241	Fail
804	SJU	SAN JUAN LUIS MUNOZ MARIN INTERNATIONAL AIRPORT CLASS C	TI	4000	FT	MSL	 	0	FT	SFC	CLASS	CLASS_C	C	CIV	 	L	 	1	0	H24	 	 	 	0.538271174	0.023036739	Fail
805	SJU	SAN JUAN LUIS MUNOZ MARIN INTERNATIONAL AIRPORT CLASS C	TI	4000	FT	MSL	 	2800	FT	MSL	CLASS	CLASS_C	C	CIV	 	L	 	1	0	H24	 	 	 	0.442743035	0.011514911	Pass
806	SJU	SAN JUAN LUIS MUNOZ MARIN INTERNATIONAL AIRPORT CLASS C	TI	4000	FT	MSL	 	1700	FT	MSL	CLASS	CLASS_C	C	CIV	 	L	 	1	0	H24	 	 	 	0.351174918	0.007678654	Pass
807	SJU	SAN JUAN LUIS MUNOZ MARIN INTERNATIONAL AIRPORT CLASS C	TI	4000	FT	MSL	 	1200	FT	MSL	CLASS	CLASS_C	C	CIV	 	L	 	1	0	H24	 	 	 	1.33217731	0.049915618	Pass
808	BQN	AGUADILLA CLASS D	TI	2700	FT	MSL	 	0	FT	SFC	CLASS	CLASS_D	D	CIV	 	L	 	1	0	H24	 	 	 	0.48452119	0.018665317	Fail
809	CAK	AKRON-CANTON REGIONAL AIRPORT CLASS D	TI	5200	FT	MSL	 	0	FT	SFC	CLASS	CLASS_D	D	CIV	 	L	 	1	0	NOTAM	Legal description references NOTAM	 	 	0.610142798	0.028792875	Fail
810	BCT	BOCA RATON CLASS D	TI	2500	FT	MSL	 	0	FT	SFC	CLASS	CLASS_D	D	CIV	 	L	 	1	0	NOTAM	Legal description references NOTAM	 	 	0.455352427	0.016331114	Fail
811	NJM	BOGUE CLASS D	TI	2500	FT	MSL	 	0	FT	SFC	CLASS	CLASS_D	D	CIV	 	L	 	1	0	NOTAM	Legal description references NOTAM	 	 	0.522918779	0.021463709	Fail
812	BZN	BOZEMAN CLASS D	TI	7000	FT	MSL	 	0	FT	SFC	CLASS	CLASS_D	D	CIV	 	L	 	1	0	NOTAM	Legal description references NOTAM	 	 	0.692006224	0.036346543	Fail
813	MLI	MOLINE CLASS C	TI	4600	FT	MSL	 	2000	FT	MSL	CLASS	CLASS_C	C	CIV	 	L	 	1	0	NOTAM	Legal description references NOTAM	 	 	1.226238234	0.116103832	Pass
814	MRY	MONTEREY PENINSULA AIRPORT CLASS C	TI	4200	FT	MSL	 	0	FT	SFC	CLASS	CLASS_C	C	CIV	 	L	 	1	0	NOTAM	Legal description references NOTAM	 	 	0.588903086	0.027124059	Fail
815	MRY	MONTEREY PENINSULA AIRPORT CLASS C	TI	4200	FT	MSL	 	1500	FT	MSL	CLASS	CLASS_C	C	CIV	 	L	 	1	0	NOTAM	Legal description references NOTAM	 	 	1.042513323	0.035222716	Pass
816	SFB	SANFORD CLASS C	TNI	3000	FT	MSL	 	0	FT	SFC	CLASS	CLASS_C	C	CIV	 	L	 	1	0	NOTAM	 	 	 	0.547876326	0.023069155	Fail
817	SFB	SANFORD CLASS C	TNI	3000	FT	MSL	 	700	FT	MSL	CLASS	CLASS_C	C	CIV	 	L	 	1	0	NOTAM	 	 	 	0.235356792	0.00182683	Pass
818	SFB	SANFORD CLASS C	TNI	3000	FT	MSL	 	1300	FT	MSL	CLASS	CLASS_C	C	CIV	 	L	 	1	0	NOTAM	 	 	 	1.033745587	0.06779891	Pass
819	 	ANDERSON CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	0.787545255	0.048087811	Pass
820	STP	ST PAUL CLASS D	TI	3200	FT	MSL	 	0	FT	SFC	CLASS	CLASS_D	D	CIV	 	L	 	1	0	NOTAM	Legal description references NOTAM	 	 	0.502926767	0.015140894	Fail
821	SPG	ST PETERSBURG ALBERT-WHITTED AIRPORT CLASS D	TI	1500	FT	MSL	 	0	FT	SFC	CLASS	CLASS_D	D	CIV	 	L	 	1	0	NOTAM	Legal description references NOTAM	 	 	0.443504272	0.015379939	Fail
822	FOK	WESTHAMPTON BEACH CLASS D	TI	2600	FT	MSL	 	0	FT	SFC	CLASS	CLASS_D	D	CIV	 	L	 	1	0	NOTAM	Legal description references NOTAM	 	 	0.585353	0.026506636	Fail
823	GTB	WHEELER SACK CLASS D	TI	3200	FT	MSL	 	0	FT	SFC	CLASS	CLASS_D	D	CIV	 	L	 	1	0	H24	 	 	 	0.604899017	0.025292514	Fail
824	 	ALABASTER CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	1.437165822	0.093990737	Pass
825	 	ALAMOGORDO CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	3.533337811	0.604282407	Pass
826	 	ALAMOSA CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	1.900520992	0.20923918	Pass
827	 	ALAMOSA CLASS E5	AA	-9998	 	 	 	1200	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	3.472924421	0.750763889	Pass
828	 	ANDERSON CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	0.81236558	0.051820007	Pass
829	 	ANDREWS-MURPHY CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	1.080909658	0.078606258	Pass
830	 	ANDREWS CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	1.189676799	0.087682786	Pass
831	UNV	STATE COLLEGE CLASS D	TI	3500	FT	MSL	 	0	FT	SFC	CLASS	CLASS_D	D	CIV	 	L	 	1	0	NOTAM	Legal description references NOTAM	 	 	0.548794159	0.023298492	Fail
832	SWO	STILLWATER MUNICIPAL AIRPORT CLASS D	TNI	3500	FT	MSL	 	0	FT	SFC	CLASS	CLASS_D	D	CIV	 	L	 	1	0	NOTAM	Legal description references NOTAM	 	 	0.469643958	0.017265326	Fail
833	PWK	WHEELING CLASS D	TNI	3000	FT	MSL	 	0	FT	SFC	CLASS	CLASS_D	D	CIV	 	L	 	1	0	NOTAM	Legal description references NOTAM	 	 	0.543629239	0.019414747	Fail
834	HLG	WHEELING CLASS D	TI	3700	FT	MSL	 	0	FT	SFC	CLASS	CLASS_D	D	CIV	 	L	 	1	0	H24	 	 	 	0.522067138	0.019776594	Fail
835	HPN	WHITE PLAINS CLASS D	TNI	3000	FT	MSL	 	0	FT	SFC	CLASS	CLASS_D	D	CIV	 	L	 	1	0	NOTAM	Legal description references NOTAM	 	 	0.664789458	0.024023542	Fail
836	 	ALBANY CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	0.840059044	0.047618296	Pass
837	 	ALBANY CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	0.707274287	0.039115244	Pass
838	 	ANDREWS CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	0.835777402	0.048665094	Pass
839	 	ANGEL FIRE CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	0.816654876	0.043257988	Pass
840	 	ANGEL FIRE CLASS E5	AA	-9998	 	 	 	1200	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	1.32899922	0.081974228	Pass
841	JSD	STRATFORD CLASS D	TI	2500	FT	MSL	 	0	FT	SFC	CLASS	CLASS_D	D	CIV	 	L	 	1	0	NOTAM	Legal description references NOTAM	 	 	0.496610399	0.011688139	Fail
842	SUA	STUART CLASS D	TI	2500	FT	MSL	 	0	FT	SFC	CLASS	CLASS_D	D	CIV	 	L	 	1	0	NOTAM	Legal description references NOTAM	 	 	0.445220004	0.015699404	Fail
843	TCM	TACOMA MCCHORD AFB CLASS D	TI	2800	FT	MSL	 	0	FT	SFC	CLASS	CLASS_D	D	CIV	 	L	 	1	0	H24	 	 	 	0.749269611	0.030864417	Fail
844	WHP	WHITEMAN CLASS D	TNI	3000	FT	MSL	 	0	FT	SFC	CLASS	CLASS_D	D	CIV	 	L	 	1	0	NOTAM	Legal description references NOTAM	 	 	0.318692073	0.005461772	Fail
845	SPS	WICHITA FALLS CLASS D	TI	3500	FT	MSL	 	0	FT	SFC	CLASS	CLASS_D	D	CIV	 	L	 	1	0	NOTAM	Legal description references NOTAM	 	 	0.598220204	0.025864635	Fail
846	 	ALBANY CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	2.854613991	0.309464698	Pass
847	 	ALBANY CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	1.093614809	0.067247744	Pass
848	 	ALBEMARLE CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	0.934329868	0.068435695	Pass
849	 	ALBERT LEA CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	0.814507388	0.0508141	Pass
850	 	ANGEL FIRE CLASS E5	AA	-9998	 	 	 	12000	FT	MSL	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	3.253902568	0.246419561	Pass
851	 	ANGEL FIRE CLASS E5	AA	-9998	 	 	 	12000	FT	MSL	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	3.090482639	0.268993441	Pass
852	 	ANGOLA CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	0.859887495	0.057056041	Pass
853	 	ANGOON CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	1.145073769	0.090780873	Pass
854	TCM	TACOMA MCCHORD AFB CLASS D	TI	2800	FT	MSL	ANI	1000	FT	MSL	CLASS	CLASS_D	D	CIV	 	L	 	1	0	H24	 	 	 	0.270203978	0.003857679	Pass
855	TIW	TACOMA CLASS D	TI	2800	FT	MSL	 	0	FT	SFC	CLASS	CLASS_D	D	CIV	 	L	 	1	0	NOTAM	Legal description references NOTAM	 	 	0.563020277	0.021298502	Fail
856	HUF	TERRE HAUTE CLASS D	TI	3100	FT	MSL	 	0	FT	SFC	CLASS	CLASS_D	D	CIV	 	L	 	1	0	H24	 	 	 	0.687532164	0.03667984	Fail
857	AVP	WILKES-BARRE CLASS D	TI	3500	FT	MSL	 	0	FT	SFC	CLASS	CLASS_D	D	CIV	 	L	 	1	0	H24	 	 	 	0.502234126	0.019482505	Fail
858	IPT	WILLIAMSPORT CLASS D	TI	3000	FT	MSL	 	0	FT	SFC	CLASS	CLASS_D	D	CIV	 	L	 	1	0	NOTAM	Legal description references NOTAM	 	 	0.514030488	0.02041485	Fail
859	ILG	WILMINGTON CLASS D	TI	2600	FT	MSL	 	0	FT	SFC	CLASS	CLASS_D	D	CIV	 	L	 	1	0	NOTAM	Legal description references NOTAM	 	 	0.506988438	0.019952507	Fail
860	 	ALBERTVILLE CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	0.983935639	0.069781039	Pass
861	 	NORWAY CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIVIL	 	L	 	1	0	H24	 	 	 	0.755967293	0.043679851	Pass
862	 	TOUGHKENAMON CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIVIL	 	L	 	1	0	H24	 	 	 	0.846102007	0.055550146	Pass
863	 	ANIAK CLASS E5	AA	-9998	 	 	 	700	FT	SFC	CLASS	CLASS_E5	E	CIV	 	L	 	1	0	H24	 	 	 	2.674040319	0.21630711	Pass
